keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
who texts first after a date,initiation,/tools/who-texts-first,Google autocomplete: who texts first,65,50,0.02,LOW,8,not queried,available
what does it mean when left on read,reply,/tools/reply-time-calculator,Google autocomplete: left on read meaning a,65,,,,,not queried,unavailable (not zero)
weird signs a guy likes you over text,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs he likes you over text w,65,,,,,not queried,unavailable (not zero)
slow fade on text after effects,losing,/is-he-losing-interest,Google autocomplete: slow fade texting a,65,10,,,,not queried,available
why he only texts me at night,mixed,/mixed-signals-text-analyzer,Google autocomplete: he texts at night only w,65,10,,LOW,0,not queried,available
define the relationship alpha x alpha,situationship,/situationship-analyzer,Google autocomplete: define the relationship a,65,,,,,not queried,unavailable (not zero)
signs he's keeping me as an option,breadcrumb,/breadcrumbing-test,Google autocomplete: he keeps me as an option,65,,,,,not queried,unavailable (not zero)
does my ex want me back quiz,ex,/ex-text-analyzer,Google autocomplete: does my ex want me back,45,50,1.97,LOW,3,not queried,available
who texts who after first date,initiation,/tools/who-texts-first,Google autocomplete: who texts first w,65,10,,LOW,2,not queried,available
what is a reasonable response time for text,reply,/tools/reply-time-calculator,Google autocomplete: text response time a,65,10,,LOW,0,not queried,available
what are signs someone likes you over text,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs he likes you over text a,65,,,,,not queried,unavailable (not zero)
when he takes long to reply,losing,/is-he-losing-interest,Google autocomplete: he takes longer to reply w,65,10,,,,not queried,available
why would he ignore my apology text,mixed,/mixed-signals-text-analyzer,Google autocomplete: why does he ignore my texts a,65,,,,,not queried,unavailable (not zero)
define the relationship where to read,situationship,/situationship-analyzer,Google autocomplete: define the relationship w,65,20,,LOW,0,not queried,available
signs of breadcrumbing in a committed relationship,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing a,65,,,,,not queried,unavailable (not zero)
does my ex want me back test,ex,/ex-text-analyzer,Google autocomplete: does my ex want me back,45,10,,,,not queried,available
why do i always text first,initiation,/tools/who-texts-first,Google autocomplete: i always text first a,65,40,,LOW,0,not queried,available
why do avoidants take so long to reply,reply,/tools/reply-time-calculator,Google autocomplete: why does he take so long to reply a,65,20,,LOW,0,not queried,available
what does my crush like about me quiz,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me a,45,10,,LOW,0,not queried,available
why do guys start texting less,losing,/is-he-losing-interest,Google autocomplete: why is he texting less a,65,10,,LOW,0,not queried,available
he leaves me on delivered but is active,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on delivered,65,,,,,not queried,unavailable (not zero)
does he want a relationship quiz,situationship,/situationship-analyzer,Google autocomplete: does he want a relationship,45,10,,LOW,0,not queried,available
signs of breadcrumbing in a long-term relationship,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing,65,10,,LOW,0,not queried,available
ex hot and cold after no contact,ex,/ex-text-analyzer,Google autocomplete: ex hot and cold,65,,,,,not queried,unavailable (not zero)
why does he never text first,initiation,/tools/who-texts-first,Google autocomplete: he never texts first h,65,10,,LOW,0,not queried,available
why does he take so long to respond,reply,/tools/reply-time-calculator,Google autocomplete: why does he take so long to reply,65,10,,LOW,0,not queried,available
why is he no longer interested in me,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me w,65,10,,,,not queried,available
why do guys stop initiating texts,losing,/is-he-losing-interest,Google autocomplete: why did he stop initiating texts,65,,,,,not queried,unavailable (not zero)
he leaves me on read all the time,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read,65,10,,LOW,0,not queried,available
does he want a serious relationship,situationship,/situationship-analyzer,Google autocomplete: does he want a relationship,65,,,,,not queried,unavailable (not zero)
ex keeps coming back but won t commit,breadcrumb,/breadcrumbing-test,Google autocomplete: he keeps coming back but wont commit,65,10,,LOW,0,not queried,available
ex ignored my text after no contact,ex,/ex-text-analyzer,Google autocomplete: ex texts after no contact,65,10,,LOW,0,not queried,available
why he never texts me first,initiation,/tools/who-texts-first,Google autocomplete: he never texts first w,65,10,,LOW,0,not queried,available
