keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
he says he's too busy,distance,TBD,Google autocomplete: he says he is busy,85,10,,LOW,0,not queried,available
feeling disconnected with husband,patterns,TBD,Google autocomplete: feeling disconnected from partner w,75,,,,,not queried,unavailable (not zero)
how to detach from someone you love,breakup,TBD,Google autocomplete: how to detach from someone,75,140,0.22,LOW,29,not queried,available
relationship without chemistry,textmeaning,TBD,Google autocomplete: romantic chemistry w,85,10,,LOW,0,not queried,available
signs he's falling for you hard,interest,TBD,Google autocomplete: signs he is falling for you h,85,10,,LOW,0,not queried,available
conversation starters husband and wife,conversation,TBD,Google autocomplete: conversation starters h,75,390,0.57,HIGH,78,not queried,available
how to say when someone ignores you,responses,TBD,Google autocomplete: what to say when someone ignores you h,85,,,,,not queried,unavailable (not zero)
relationship arguing stage,dating,TBD,Google autocomplete: relationship stages a,75,,,,,not queried,unavailable (not zero)
he says i am busy,distance,TBD,Google autocomplete: he says he is busy a,85,10,,,,not queried,available
feeling disconnected with partner,patterns,TBD,Google autocomplete: feeling disconnected from partner w,75,10,,LOW,0,not queried,available
how to end a relationship by text,breakup,TBD,Google autocomplete: how to end a relationship,75,140,0.06,LOW,6,not queried,available
romantic attraction aromantic,textmeaning,TBD,Google autocomplete: romantic attraction a,85,,,,,not queried,unavailable (not zero)
signs of attraction at first sight,interest,TBD,Google autocomplete: signs of attraction a,85,10,,LOW,0,not queried,available
conversation starters with a crush,conversation,TBD,Google autocomplete: conversation starters with your crush,75,1600,0.05,LOW,27,not queried,available
how to seek clarity in a relationship,responses,TBD,Google autocomplete: how to ask for clarity in a relationship,85,,,,,not queried,unavailable (not zero)
relationship argument stage,dating,TBD,Google autocomplete: relationship stages a,75,,,,,not queried,unavailable (not zero)
he seems distant when overwhelmed,distance,TBD,Google autocomplete: he is distant w,85,,,,,not queried,unavailable (not zero)
feeling lonely without relationship,patterns,TBD,Google autocomplete: feeling lonely in a relationship w,75,,,,,not queried,unavailable (not zero)
how to end a relationship without hurting,breakup,TBD,Google autocomplete: how to end a relationship h,75,10,,LOW,0,not queried,available
romantic attraction asexual,textmeaning,TBD,Google autocomplete: romantic attraction a,85,,,,,not queried,unavailable (not zero)
signs of attraction at the gym,interest,TBD,Google autocomplete: signs of attraction a,85,,,,,not queried,unavailable (not zero)
conversation starters with a girl,conversation,TBD,Google autocomplete: conversation starters,75,,,,,not queried,unavailable (not zero)
how to tell someone you're not interested,responses,TBD,Google autocomplete: how to tell someone you are not interested h,85,480,0.05,LOW,18,not queried,available
relationship communication wheel,dating,TBD,Google autocomplete: dating communication w,75,,,,,not queried,unavailable (not zero)
he texts me almost everyday,distance,TBD,Google autocomplete: he texts me everyday a,85,10,,LOW,0,not queried,available
he's inconsistent with communication,patterns,TBD,Google autocomplete: inconsistent communication w,75,,,,,not queried,unavailable (not zero)
how to get a closure from someone,breakup,TBD,Google autocomplete: how to get closure a,75,,,,,not queried,unavailable (not zero)
romantic attraction definition,textmeaning,TBD,Google autocomplete: romantic attraction,85,320,0.03,LOW,1,not queried,available
signs of attraction between two people,interest,TBD,Google autocomplete: signs of attraction,85,30,0.06,LOW,25,not queried,available
conversation starters with my crush,conversation,TBD,Google autocomplete: conversation starters with your crush,75,10,,LOW,24,not queried,available
ways to respond to good morning text,responses,TBD,Google autocomplete: how to respond to good morning text w,85,,,,,not queried,unavailable (not zero)
relationship labels examples,dating,TBD,Google autocomplete: relationship labels,75,10,,LOW,0,not queried,available
he's acting different towards me,distance,TBD,Google autocomplete: he is acting different,85,10,,LOW,0,not queried,available
healthy dating relationship signs,patterns,TBD,Google autocomplete: healthy relationship signs,75,,,,,not queried,unavailable (not zero)
how to get closure after a breakup,breakup,TBD,Google autocomplete: how to get closure a,75,70,,LOW,29,not queried,available
romantic attraction examples,textmeaning,TBD,Google autocomplete: romantic attraction,85,40,,LOW,0,not queried,available
signs of attraction between two women,interest,TBD,Google autocomplete: signs of attraction,85,10,,LOW,5,not queried,available
conversation topics for a couple,conversation,TBD,Google autocomplete: conversation starters for couples a,75,,,,,not queried,unavailable (not zero)
what to do when someone ignores you,responses,TBD,Google autocomplete: what to say when someone ignores you a,85,140,0.93,LOW,3,not queried,available
relationship labels list,dating,TBD,Google autocomplete: relationship labels,75,50,,LOW,0,not queried,available
he's acting weird around me,distance,TBD,Google autocomplete: he is acting different a,85,,,,,not queried,unavailable (not zero)
healthy relationship needs checklist,patterns,TBD,Google autocomplete: relationship needs h,75,,,,,not queried,unavailable (not zero)
how to get closure after being ghosted,breakup,TBD,Google autocomplete: how to get closure,75,10,,LOW,5,not queried,available
romantic attraction flag,textmeaning,TBD,Google autocomplete: romantic attraction,85,20,,LOW,0,not queried,available
signs of attraction from a guy,interest,TBD,Google autocomplete: signs of attraction,85,320,0.06,LOW,15,not queried,available
conversation topics with your crush,conversation,TBD,Google autocomplete: conversation starters with your crush,75,10,0.03,MEDIUM,54,not queried,available
what to reply after good morning text,responses,TBD,Google autocomplete: how to respond to good morning text w,85,,,,,not queried,unavailable (not zero)
relationship labels meaning,dating,TBD,Google autocomplete: relationship labels,75,,,,,not queried,unavailable (not zero)
left on delivered 12 hours,distance,TBD,Google autocomplete: left on delivered h,85,,,,,not queried,unavailable (not zero)
inconsistent communication early dating,patterns,TBD,Google autocomplete: inconsistent communication,75,10,,LOW,0,not queried,available
how to get closure from a breakup,breakup,TBD,Google autocomplete: how to get closure,75,20,0.3,LOW,27,not queried,available
romantic attraction quiz,textmeaning,TBD,Google autocomplete: romantic attraction,85,30,,LOW,1,not queried,available
signs of attraction from a man,interest,TBD,Google autocomplete: signs of attraction,85,320,0.06,LOW,15,not queried,available
deep conversation questions about relationships,conversation,TBD,Google autocomplete: deep conversation starters a,75,,,,,not queried,unavailable (not zero)
what to say when he ignores you,responses,TBD,Google autocomplete: what to say when someone ignores you h,85,10,,LOW,0,not queried,available
relationship labels paralives,dating,TBD,Google autocomplete: relationship labels,75,,,,,not queried,unavailable (not zero)
left on delivered 24 hours,distance,TBD,Google autocomplete: left on delivered h,85,,,,,not queried,unavailable (not zero)
inconsistent communication in relationship,patterns,TBD,Google autocomplete: inconsistent communication,75,10,0.05,LOW,10,not queried,available
how to get closure from a relationship,breakup,TBD,Google autocomplete: how to get closure,75,70,0.06,LOW,21,not queried,available
romantic attraction test,textmeaning,TBD,Google autocomplete: romantic attraction,85,30,1.49,LOW,3,not queried,available
signs of attraction from a woman,interest,TBD,Google autocomplete: signs of attraction,85,320,0.08,LOW,10,not queried,available
deep conversation starters about life,conversation,TBD,Google autocomplete: deep conversation starters a,75,10,,MEDIUM,36,not queried,available
what to say when people ignore you,responses,TBD,Google autocomplete: what to say when someone ignores you,85,,,,,not queried,unavailable (not zero)
relationship levels hades,dating,TBD,Google autocomplete: relationship stages h,75,,,,,not queried,unavailable (not zero)
left on delivered 5 hours,distance,TBD,Google autocomplete: left on delivered h,85,,,,,not queried,unavailable (not zero)
