keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
whatsapp message count,initiation,/tools/who-texts-first,Google autocomplete: whatsapp message counter,65,20,,LOW,0,not queried,available
slow replies meaning,reply,/tools/reply-time-calculator,Google autocomplete: slow replies,65,10,,LOW,0,not queried,available
telegram chat parser,platform,/analyze,Google autocomplete: telegram chat analyzer,65,10,,,,not queried,available
chat analyzer app,home,/,Google autocomplete: conversation analyzer a,95,10,,LOW,6,not queried,available
signs he's just being nice,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he just being nice,65,20,,LOW,4,not queried,available
he's texting less,losing,/is-he-losing-interest,Google autocomplete: why is he texting less,65,10,,LOW,0,not queried,available
acts interested then disappears,mixed,/mixed-signals-text-analyzer,Google autocomplete: he acts interested then disappears,65,,,,,not queried,unavailable (not zero)
situationship help,situationship,/situationship-analyzer,Google autocomplete: situationship h,65,10,,LOW,1,not queried,available
benching dating trend,breadcrumb,/breadcrumbing-test,Google autocomplete: benching dating,65,10,0.05,LOW,12,not queried,available
crazy ex text messages,ex,/ex-text-analyzer,Google autocomplete: ex text messages,65,20,,LOW,0,not queried,available
export whatsapp chat history,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: export whatsapp chat,65,20,,LOW,3,not queried,available
who starts conversation,initiation,/tools/who-texts-first,Google autocomplete: who initiates conversation,65,,,,,not queried,unavailable (not zero)
texting response time,reply,/tools/reply-time-calculator,Google autocomplete: text response time a,65,30,,LOW,0,not queried,available
text messages analyzer,platform,/analyze,Google autocomplete: imessage text analyzer,65,,,,,not queried,unavailable (not zero)
chat analyzer whatsapp,home,/,Google autocomplete: conversation analyzer w,95,10,,,,not queried,available
does he actually like me quiz,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me quiz a,45,90,,LOW,4,not queried,available
slow fade meaning,losing,/is-he-losing-interest,Google autocomplete: slow fade texting,65,170,,LOW,3,not queried,available
guy inconsistent with texting,mixed,/mixed-signals-text-analyzer,Google autocomplete: inconsistent texting w,65,,,,,not queried,unavailable (not zero)
situationship meaning,situationship,/situationship-analyzer,Google autocomplete: situationship,65,40500,0.04,LOW,5,not queried,available
benching definition dating,breadcrumb,/breadcrumbing-test,Google autocomplete: benching dating,65,,,,,not queried,unavailable (not zero)
deleting ex text messages,ex,/ex-text-analyzer,Google autocomplete: ex text messages,65,,,,,not queried,unavailable (not zero)
export whatsapp chat how,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: export whatsapp chat h,65,,,,,not queried,unavailable (not zero)
double texting a guy,initiation,/tools/who-texts-first,Google autocomplete: double texting,65,50,,LOW,1,not queried,available
acceptable text response time,reply,/tools/reply-time-calculator,Google autocomplete: text response time a,65,,,,,not queried,unavailable (not zero)
instagram chat analyzer relationship,platform,/analyze,Google autocomplete: instagram relationship analyzer,65,10,,LOW,14,not queried,available
conversation analyzer ai,home,/,Google autocomplete: conversation analyzer,95,10,10.64,HIGH,71,not queried,available
does he actually love me quiz,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me quiz a,45,110,1.3,LOW,9,not queried,available
dry texting on hinge,losing,/is-he-losing-interest,Google autocomplete: dry texting,65,,,,,not queried,unavailable (not zero)
confusing signals from a guy,mixed,/mixed-signals-text-analyzer,Google autocomplete: mixed signals from a guy,65,10,,LOW,0,not queried,available
situationship quizzes,situationship,/situationship-analyzer,Google autocomplete: situationship quiz,45,,,,,not queried,unavailable (not zero)
breadcrumb texts meaning,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing texts,65,,,,,not queried,unavailable (not zero)
drunk texting an ex,ex,/ex-text-analyzer,Google autocomplete: ex drunk texting a,65,10,,LOW,0,not queried,available
export whatsapp chat iphone,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: export whatsapp chat,65,10,,LOW,6,not queried,available
double texting hinge match,initiation,/tools/who-texts-first,Google autocomplete: double texting h,65,,,,,not queried,unavailable (not zero)
appropriate text response time,reply,/tools/reply-time-calculator,Google autocomplete: text response time a,65,,,,,not queried,unavailable (not zero)
telegram chat analyzer ai,platform,/analyze,Google autocomplete: telegram chat analyzer,65,,,,,not queried,unavailable (not zero)
conversation analyzer app,home,/,Google autocomplete: conversation analyzer,95,,,,,not queried,unavailable (not zero)
does he like me accurate quiz,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me a,45,30,,LOW,0,not queried,available
he text me everyday,losing,/is-he-losing-interest,Google autocomplete: he used to text me everyday,65,140,,LOW,0,not queried,available
he is inconsistent with texting,mixed,/mixed-signals-text-analyzer,Google autocomplete: inconsistent texting w,65,10,,LOW,0,not queried,available
situationship rules,situationship,/situationship-analyzer,Google autocomplete: situationship communication,65,170,0.01,LOW,7,not queried,available
breadcrumbing a person,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing a,65,10,,LOW,2,not queried,available
drunk texting ex boyfriend,ex,/ex-text-analyzer,Google autocomplete: ex drunk texting,65,,,,,not queried,unavailable (not zero)
export whatsapp chat web,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: export whatsapp chat w,65,10,,LOW,0,not queried,available
double texting on hinge,initiation,/tools/who-texts-first,Google autocomplete: double texting,65,170,,LOW,0,not queried,available
average reply time hinge,reply,/tools/reply-time-calculator,Google autocomplete: average reply time h,65,,,,,not queried,unavailable (not zero)
conversation analyzer chatgpt,home,/,Google autocomplete: conversation analyzer,95,,,,,not queried,unavailable (not zero)
does he like me back quiz,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me,45,480,2.66,LOW,1,not queried,available
he's dry texting me,losing,/is-he-losing-interest,Google autocomplete: dry texting h,65,10,,LOW,0,not queried,available
he left me on delivered,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on delivered,65,110,,LOW,0,not queried,available
he won't commit,situationship,/situationship-analyzer,Google autocomplete: why wont he commit,65,30,,LOW,1,not queried,available
breadcrumbing after breakup,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing a,65,50,,LOW,8,not queried,available
drunk texting ex situationship,ex,/ex-text-analyzer,Google autocomplete: ex drunk texting,65,,,,,not queried,unavailable (not zero)
export whatsapp chat windows,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: export whatsapp chat,65,10,,LOW,7,not queried,available
double texting on tinder,initiation,/tools/who-texts-first,Google autocomplete: double texting,65,40,,LOW,0,not queried,available
average reply time text,reply,/tools/reply-time-calculator,Google autocomplete: average reply time,65,,,,,not queried,unavailable (not zero)
dating text analysis,home,/,Google autocomplete: dating text analyzer,95,,,,,not queried,unavailable (not zero)
does he like me back test,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me test a,45,480,2.66,LOW,1,not queried,available
one word replies hinge,losing,/is-he-losing-interest,Google autocomplete: one word replies h,65,,,,,not queried,unavailable (not zero)
he left me on read,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read,65,480,,LOW,0,not queried,available
is situationship good,situationship,/situationship-analyzer,Google autocomplete: situationship analyzer,65,10,,LOW,17,not queried,available
breadcrumbing an ex,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing a,65,,,,,not queried,unavailable (not zero)
ex boyfriend text messages,ex,/ex-text-analyzer,Google autocomplete: ex text messages,65,10,,LOW,0,not queried,available
whatsapp chat analyse app,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: whatsapp chat analysis a,95,,,,,not queried,unavailable (not zero)
double texting when dating,initiation,/tools/who-texts-first,Google autocomplete: double texting w,65,,,,,not queried,unavailable (not zero)
average reply time tinder,reply,/tools/reply-time-calculator,Google autocomplete: average reply time,65,,,,,not queried,unavailable (not zero)
decoding guys texts,home,/,Google autocomplete: decode his texts,65,10,,LOW,0,not queried,available
does he like me quiz accurate,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me w,45,30,,LOW,0,not queried,available
one word reply meaning,losing,/is-he-losing-interest,Google autocomplete: one word replies,65,10,,LOW,0,not queried,available
he only texts at night,mixed,/mixed-signals-text-analyzer,Google autocomplete: he texts at night only,65,10,,LOW,0,not queried,available
one way situationship,situationship,/situationship-analyzer,Google autocomplete: one sided situationship,65,,,,,not queried,unavailable (not zero)
breadcrumbing and benching,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing a,65,10,,LOW,0,not queried,available
ex breadcrumbing and flirting,ex,/ex-text-analyzer,Google autocomplete: ex breadcrumbing,65,,,,,not queried,unavailable (not zero)
whatsapp chat analysis app,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: whatsapp chat analysis,95,,,,,not queried,unavailable (not zero)
double texting when ghosted,initiation,/tools/who-texts-first,Google autocomplete: double texting w,65,,,,,not queried,unavailable (not zero)
average response time calculator,reply,/tools/reply-time-calculator,Google autocomplete: response time calculator a,95,10,,LOW,0,not queried,available
imessage conversation analyzer,home,/,Google autocomplete: conversation analyzer,95,,,,,not queried,unavailable (not zero)
does he like me quiz adult,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me w,45,50,,LOW,0,not queried,available
signs he's losing interest,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,480,0.03,LOW,10,not queried,available
he's leaving me on delivered,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on delivered,65,,,,,not queried,unavailable (not zero)
online situationship quiz,situationship,/situationship-analyzer,Google autocomplete: situationship quiz,45,,,,,not queried,unavailable (not zero)
breadcrumbing and ghosting,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing a,65,20,,LOW,4,not queried,available
ex checking instagram stories,ex,/ex-text-analyzer,Google autocomplete: ex checking in,65,,,,,not queried,unavailable (not zero)
whatsapp chat analysis online,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: whatsapp chat analysis,95,10,1.98,LOW,25,not queried,available
message count on whatsapp,initiation,/tools/who-texts-first,Google autocomplete: whatsapp message counter a,65,10,,LOW,0,not queried,available
average response time formula,reply,/tools/reply-time-calculator,Google autocomplete: average reply time,65,10,,LOW,0,not queried,available
relationship analysis ai,home,/,Google autocomplete: relationship analysis,95,20,2.02,MEDIUM,35,not queried,available
does he like me quiz adults,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me test a,45,50,,LOW,0,not queried,available
signs he's slow fading,losing,/is-he-losing-interest,Google autocomplete: is he slow fading,65,,,,,not queried,unavailable (not zero)
he's leaving me on read,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read,65,10,,LOW,0,not queried,available
setting boundaries situationship,situationship,/situationship-analyzer,Google autocomplete: situationship boundaries,65,,,,,not queried,unavailable (not zero)
breadcrumbing dating term,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing vs genuine interest,65,50,,LOW,0,not queried,available
ex checking on me,ex,/ex-text-analyzer,Google autocomplete: ex checking in,65,,,,,not queried,unavailable (not zero)
whatsapp chat analysis prompt,whatsapp,/whatsapp-relationship-analyzer,Google autocomplete: whatsapp chat analysis,95,,,,,not queried,unavailable (not zero)
one sided friendship texting,initiation,/tools/who-texts-first,Google autocomplete: one sided texting,65,,,,,not queried,unavailable (not zero)
average response time whatsapp,reply,/tools/reply-time-calculator,Google autocomplete: average reply time w,65,,,,,not queried,unavailable (not zero)
relationship analysis quiz,home,/,Google autocomplete: relationship analysis,45,10,,LOW,0,not queried,available
does he like me quiz work,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me quiz w,45,10,,LOW,0,not queried,available
texting with dry texters,losing,/is-he-losing-interest,Google autocomplete: dry texting w,65,,,,,not queried,unavailable (not zero)
hot and cold method texting,mixed,/mixed-signals-text-analyzer,Google autocomplete: hot and cold texting,65,,,,,not queried,unavailable (not zero)
